Date,TSLA Open,TSLA High,TSLA Low,TSLA Close,TSLA Volume,TSLA VWAP,Market Bullish Sentiment,Market Neutral Sentiment,Market Bearish Sentiment,SPY Open,SPY High,SPY Low,SPY Close,SPY Volume,SPY VWAP,AMZN Open,AMZN High,AMZN Low,AMZN Close,AMZN Volume,AMZN VWAP
3/5/2019,56.400002,56.799999,54.02,55.307999,93823500,55.307999,0.416,0.384,0.2,279.540009,279.76001,278.410004,279.019989,59114600,279.019989,1702.949951,1707.800049,1689.01001,1692.430054,3681500,1692.430054
3/6/2019,55.296001,56.301998,54.877998,55.248001,51677500,55.248001,0.416,0.384,0.2,279.149994,279.160004,276.970001,277.329987,75039800,277.329987,1695.969971,1697.75,1668.280029,1668.949951,3996000,1668.949951
3/7/2019,55.768002,56.939999,54.849998,55.318001,47212500,55.318001,0.374,0.359,0.267,276.829987,276.98999,274.070007,275.01001,94885100,275.01001,1667.369995,1669.75,1620.51001,1625.949951,4957000,1625.949951
3/8/2019,55.382,57.118,55.178001,56.827999,44098000,56.827999,0.374,0.359,0.267,272.940002,274.649994,272.420013,274.459991,85795800,274.459991,1604.01001,1622.719971,1586.569946,1620.800049,4667000,1620.800049
3/11/2019,56.703999,58.256001,56.099998,58.183998,36961500,58.183998,0.374,0.359,0.267,275.26001,278.619995,275.230011,278.440002,65098900,278.440002,1626.119995,1672.290039,1626.01001,1670.619995,3876400,1670.619995
3/12/2019,57.298,57.613998,56.212002,56.672001,37520500,56.672001,0.374,0.359,0.267,279.059998,280.070007,278.850006,279.48999,79667500,279.48999,1669,1684.27002,1660.97998,1673.099976,3614500,1673.099976
3/13/2019,56.779999,58.397999,56.540001,57.792,34223500,57.792,0.374,0.359,0.267,280.480011,282.380005,280.299988,281.339996,80639200,281.339996,1683,1700,1679.349976,1690.810059,3552000,1690.810059
3/14/2019,58.490002,59.077999,57.658001,57.992001,35517000,57.992001,0.324,0.365,0.311,281.369995,281.839996,280.670013,281.160004,67518400,281.160004,1691.199951,1702,1684.339966,1686.219971,2946600,1686.219971
3/15/2019,56.702,56.743999,54.880001,55.085999,73927500,55.085999,0.324,0.365,0.311,280.540009,282.209991,280.329987,281.309998,81309000,281.309998,1703,1718.800049,1693.130005,1712.359985,7550900,1712.359985
3/18/2019,55.200001,55.610001,53.459999,53.897999,51405000,53.897999,0.324,0.365,0.311,281.549988,282.660004,281.299988,282.329987,62199800,282.329987,1712.699951,1750,1712.630005,1742.150024,5429100,1742.150024
3/19/2019,53.5,54.66,52.692001,53.493999,59003000,53.493999,0.324,0.365,0.311,283.51001,284.359985,281.410004,282.399994,90268100,282.399994,1753.51001,1784.160034,1753.51001,1761.849976,6364200,1761.849976
3/20/2019,53.938,54.993999,53.259998,54.720001,34541000,54.720001,0.324,0.365,0.311,282.160004,283.5,280.320007,281.549988,84609200,281.549988,1769.939941,1799.5,1767.030029,1797.27002,6265600,1797.27002
3/21/2019,54.52,55.290001,53.689999,54.804001,29735500,54.804001,0.373,0.393,0.234,280.640015,285.179993,280.589996,284.730011,79550400,284.730011,1796.26001,1823.75,1787.280029,1819.26001,5767800,1819.26001
3/22/2019,54.515999,54.560001,52.799999,52.905998,43728000,52.905998,0.373,0.393,0.234,283.220001,283.799988,279.179993,279.25,122659300,279.25,1810.170044,1818.97998,1763.109985,1764.77002,6363000,1764.77002
3/25/2019,51.942001,52.636002,50.891998,52.084,51075000,52.084,0.373,0.393,0.234,278.869995,280.190002,277.640015,279.040009,85575200,279.040009,1757.790039,1782.680054,1747.5,1774.26001,5103800,1774.26001
3/26/2019,52.888,54.051998,52.886002,53.554001,36754500,53.554001,0.373,0.393,0.234,280.98999,282.179993,279.559998,281.119995,68125900,281.119995,1793,1805.77002,1773.359985,1783.76001,4865900,1783.76001
3/27/2019,53.75,55.074001,53.636002,54.966,43896000,54.966,0.373,0.393,0.234,281.109985,281.76001,277.929993,279.649994,72224700,279.649994,1784.130005,1787.5,1745.680054,1765.699951,4324800,1765.699951
3/28/2019,55.431999,56.066002,55.02,55.723999,33870500,55.723999,0.332,0.396,0.272,280.350006,281.209991,279.070007,280.709991,56238500,280.709991,1770,1777.930054,1753.469971,1773.420044,3043000,1773.420044
3/29/2019,55.740002,56.032001,54.900002,55.972,29956500,55.972,0.332,0.396,0.272,282.390015,282.839996,281.140015,282.480011,82186800,282.480011,1786.579956,1792.859985,1776.630005,1780.75,3320800,1780.75
4/1/2019,56.523998,57.84,56.256001,57.835999,40552000,57.835999,0.332,0.396,0.272,284.700012,286.160004,284.399994,285.829987,77617900,285.829987,1800.109985,1815.670044,1798.72998,1814.189941,4238800,1814.189941
4/2/2019,57.66,57.888,56.776001,57.175999,27394500,57.175999,0.332,0.396,0.272,286.040009,286.230011,285.089996,285.970001,40070400,285.970001,1811.02002,1820,1805.119995,1813.97998,3448100,1813.97998
4/3/2019,57.464001,59.234001,57.433998,58.362,39597000,58.362,0.332,0.396,0.272,287.320007,287.76001,285.75,286.420013,68243200,286.420013,1826.719971,1830,1809.619995,1820.699951,3926100,1820.699951
4/4/2019,52.377998,54.240002,52.118,53.556,118603500,53.556,0.35,0.367,0.283,286.779999,287.459991,286.01001,287.179993,48997500,287.179993,1820.650024,1828.75,1804.199951,1818.859985,3623900,1818.859985
4/5/2019,53.972,55.220001,53.222,54.992001,65191500,54.992001,0.35,0.367,0.283,287.920013,288.630005,287.600006,288.570007,58621700,288.570007,1829,1838.579956,1825.189941,1837.280029,3640500,1837.280029
4/8/2019,55.537998,56.231998,54.088001,54.639999,52052000,54.639999,0.35,0.367,0.283,288.100006,288.910004,287.369995,288.790009,53566300,288.790009,1833.22998,1850.199951,1825.109985,1849.859985,3752800,1849.859985
4/9/2019,54.330002,55,53.922001,54.462002,29520000,54.462002,0.35,0.367,0.283,287.720001,288.079987,286.700012,287.309998,66142300,287.309998,1845.48999,1853.089966,1831.780029,1835.839966,3714400,1835.839966
4/10/2019,55.348,55.675999,54.577999,55.212002,35306500,55.212002,0.35,0.367,0.283,287.769989,288.390015,287.309998,288.290009,52601500,288.290009,1841,1848,1828.810059,1847.329956,2964000,1847.329956
4/11/2019,53.66,54.099998,53.119999,53.683998,49179500,53.683998,0.403,0.393,0.204,288.829987,288.839996,287.579987,288.209991,55093100,288.209991,1848.699951,1849.949951,1840.310059,1844.069946,2654800,1844.069946
4/12/2019,54.043999,54.389999,53.366001,53.540001,33730000,53.540001,0.403,0.393,0.204,290,290.470001,288.26001,290.160004,69727800,290.160004,1848.400024,1851.5,1841.300049,1843.060059,3114400,1843.060059
4/15/2019,53.726002,53.776001,51.726002,53.276001,50193000,53.276001,0.403,0.393,0.204,290.23999,290.350006,289.079987,289.970001,49596700,289.970001,1842,1846.849976,1818.900024,1844.869995,3724400,1844.869995
4/16/2019,53.150002,55,52.944,54.672001,36364500,54.672001,0.403,0.393,0.204,290.950012,291.01001,289.5,290.160004,52153200,290.160004,1851.349976,1869.77002,1848,1863.040039,3044600,1863.040039
4/17/2019,54.950001,54.958,53.708,54.245998,25632500,54.245998,0.403,0.393,0.204,291.399994,291.429993,288.98999,289.450012,58268300,289.450012,1872.98999,1876.469971,1860.439941,1864.819946,2893500,1864.819946
4/18/2019,54.245998,54.967999,53.950001,54.652,29381500,54.652,0.376,0.406,0.218,290.100006,290.320007,288.660004,290.019989,68708500,290.019989,1868.790039,1870.819946,1859.47998,1861.689941,2749900,1861.689941
4/22/2019,53.799999,53.936001,52.495998,52.549999,60735500,52.549999,0.376,0.406,0.218,289.170013,290.440002,289.070007,290.269989,40160100,290.269989,1855.400024,1888.420044,1845.640015,1887.310059,3373800,1887.310059
4/23/2019,52.029999,53.119999,51.150002,52.779999,54719500,52.779999,0.376,0.406,0.218,290.679993,293.140015,290.420013,292.880005,52246600,292.880005,1891.199951,1929.26001,1889.579956,1923.77002,4640400,1923.77002
4/24/2019,52.77,53.063999,51.599998,51.731998,53637500,51.731998,0.376,0.406,0.218,292.790009,293.160004,292.070007,292.230011,50392900,292.230011,1925,1929.689941,1898.160034,1901.75,3675800,1901.75
4/25/2019,51,51.799999,49.214001,49.526001,109247000,49.526001,0.335,0.463,0.202,292.119995,292.779999,290.730011,292.049988,57770900,292.049988,1917,1922.449951,1900.310059,1902.25,6099100,1902.25
4/26/2019,49.299999,49.335999,46.226002,47.028,111803500,47.028,0.335,0.463,0.202,292.100006,293.48999,291.23999,293.410004,50916400,293.410004,1929,1951,1898,1950.630005,8432600,1950.630005
4/29/2019,47.172001,48.796001,46.433998,48.293999,83572500,48.293999,0.335,0.463,0.202,293.51001,294.450012,293.410004,293.869995,57197700,293.869995,1949,1956.339966,1934.089966,1938.430054,4021300,1938.430054
4/30/2019,48.411999,48.841999,47.400002,47.737999,47323000,47.737999,0.335,0.463,0.202,293.48999,294.339996,291.920013,294.019989,81111700,294.019989,1930.099976,1935.709961,1906.949951,1926.52002,3506000,1926.52002
5/1/2019,47.77,48,46.299999,46.801998,53522000,46.801998,0.335,0.463,0.202,294.720001,294.950012,291.799988,291.809998,71671900,291.809998,1933.089966,1943.640015,1910.550049,1911.52002,3117000,1911.52002
5/2/2019,49.104,49.425999,47.543999,48.82,90796500,48.82,0.39,0.396,0.213,291.679993,292.700012,289.519989,291.179993,65030200,291.179993,1913.329956,1921.550049,1881.869995,1900.819946,3962900,1900.819946
5/3/2019,48.771999,51.321999,48.698002,51.006001,118534000,51.006001,0.39,0.396,0.213,292.820007,294.339996,291.299988,294.029999,56543700,294.029999,1949,1964.400024,1936,1962.459961,6381600,1962.459961
5/6/2019,50.004002,51.669998,49.700001,51.068001,54169500,51.068001,0.39,0.396,0.213,289.25,293.309998,288.899994,292.820007,107198100,292.820007,1917.97998,1959,1910.5,1950.550049,5417800,1950.550049
5/7/2019,51.360001,51.442001,49.02,49.411999,50657000,49.411999,0.39,0.396,0.213,290.149994,290.809998,285.809998,287.929993,144729900,287.929993,1939.98999,1949.099976,1903.380005,1921,5902100,1921
5/8/2019,49.388,50.119999,48.84,48.967999,30882000,48.967999,0.39,0.396,0.213,287.529999,289.429993,286.869995,287.529999,91568300,287.529999,1918.869995,1935.369995,1910,1917.77002,4078600,1917.77002
5/9/2019,48.400002,48.736,47.388,48.396,33557000,48.396,0.431,0.337,0.232,285.230011,287.329987,283.299988,286.660004,103471100,286.660004,1900,1909.400024,1876,1899.869995,5308300,1899.869995
5/10/2019,47.950001,48.397999,47.203999,47.903999,35041500,47.903999,0.431,0.337,0.232,285.619995,288.940002,282.299988,288.100006,112429300,288.100006,1898,1903.790039,1856,1889.97998,5718000,1889.97998
5/13/2019,46.402,46.493999,44.900002,45.402,54174000,45.402,0.431,0.337,0.232,282.420013,283.48999,279.929993,280.859985,127290500,280.859985,1836.560059,1846.540039,1818,1822.680054,5783400,1822.680054
5/14/2019,45.860001,46.900002,45.599998,46.462002,36262000,46.462002,0.431,0.337,0.232,281.98999,285.100006,281.850006,283.399994,77003200,283.399994,1839.5,1852.439941,1815.75,1840.119995,4629100,1840.119995
5/15/2019,45.863998,46.487999,45.049999,46.389999,36480000,46.389999,0.431,0.337,0.232,281.589996,285.769989,281.359985,285.059998,73956400,285.059998,1827.949951,1874.430054,1823,1871.150024,4692600,1871.150024
5/16/2019,45.897999,46.200001,45.299999,45.666,37416500,45.666,0.298,0.309,0.393,285.839996,289.209991,285.76001,287.700012,76749600,287.700012,1885.939941,1917.51001,1882.290039,1907.569946,4707800,1907.569946
5/17/2019,44.391998,44.448002,41.784,42.206001,88933500,42.206001,0.298,0.309,0.393,285.140015,288.600006,285.119995,285.839996,100353000,285.839996,1893.050049,1910.530029,1867.329956,1869,4736600,1869
5/20/2019,40.560001,41.200001,39.049999,41.071999,102631000,41.071999,0.298,0.309,0.393,284.059998,285.959991,283.119995,283.950012,62877600,283.950012,1852.689941,1867.780029,1835.540039,1858.969971,3798200,1858.969971
5/21/2019,39.551998,41.48,39.208,41.015999,90019500,41.015999,0.298,0.309,0.393,285.829987,286.929993,285.549988,286.51001,46847100,286.51001,1874.790039,1879,1846,1857.52002,4005100,1857.52002
5/22/2019,39.82,40.787998,38.355999,38.546001,93426000,38.546001,0.298,0.309,0.393,285.450012,286.690002,285.100006,285.630005,49482500,285.630005,1851.780029,1871.48999,1851,1859.680054,2936600,1859.680054
5/23/2019,38.868,39.894001,37.243999,39.098,132735500,39.098,0.247,0.392,0.361,283.160004,283.209991,280.570007,282.140015,98733800,282.140015,1836.589966,1844,1804.199951,1815.47998,4424300,1815.47998
5/24/2019,39.966,39.995998,37.75,38.125999,70683000,38.125999,0.247,0.392,0.361,283.73999,284.200012,282.089996,282.779999,55268100,282.779999,1835.890015,1841.76001,1817.849976,1823.280029,3369700,1823.280029
5/28/2019,38.240002,39,37.57,37.740002,51564500,37.740002,0.247,0.392,0.361,283.089996,284.149994,280.130005,280.149994,70029400,280.149994,1832.75,1849.27002,1827.349976,1836.430054,3200000,1836.430054
5/29/2019,37.419998,38.478001,37.007999,37.972,59843000,37.972,0.247,0.392,0.361,278.910004,279.359985,276.709991,278.269989,104972900,278.269989,1823.119995,1830,1807.530029,1819.189941,4279000,1819.189941
5/30/2019,37.75,38.452,37.403999,37.644001,39632500,37.644001,0.248,0.351,0.401,279.109985,280.040009,277.809998,279.029999,62523800,279.029999,1825.48999,1829.469971,1807.829956,1816.319946,3146900,1816.319946
5/31/2019,37.02,37.984001,36.82,37.032001,52033500,37.032001,0.248,0.351,0.401,276.200012,277.119995,275.23999,275.269989,86862800,275.269989,1790.01001,1795.589966,1772.699951,1775.069946,4618800,1775.069946
6/3/2019,37.102001,37.335999,35.397999,35.793999,65322000,35.793999,0.248,0.351,0.401,275.309998,276.549988,273.089996,274.570007,96428000,274.570007,1760.01001,1766.290039,1672,1692.689941,9098700,1692.689941
6/4/2019,36.220001,38.796001,35.922001,38.720001,69037500,38.720001,0.248,0.351,0.401,277.119995,280.679993,276.619995,280.529999,77231900,280.529999,1699.23999,1730.819946,1680.890015,1729.560059,5679100,1729.560059
6/5/2019,39.736,40.256001,38.369999,39.318001,67554000,39.318001,0.248,0.351,0.401,282.329987,282.98999,280.320007,282.959991,71169700,282.959991,1749.599976,1752,1715.25,1738.5,4239800,1738.5
6/6/2019,40.888,42.200001,40.360001,41.189999,101211000,41.189999,0.225,0.349,0.426,283.290009,285.549988,282.570007,284.799988,69430400,284.799988,1737.709961,1760,1726.130005,1754.359985,3689300,1754.359985
6/7/2019,41,42.167999,40.700001,40.900002,80017500,40.900002,0.225,0.349,0.426,285.929993,288.850006,285.73999,287.649994,74272200,287.649994,1763.699951,1806.25,1759.48999,1804.030029,4808200,1804.030029
6/10/2019,42.049999,43.388,41.801998,42.576,52925000,42.576,0.225,0.349,0.426,289.369995,290.820007,288.869995,288.970001,60799100,288.970001,1822,1884.869995,1818,1860.630005,5371000,1860.630005
6/11/2019,43.827999,44.18,42.700001,43.419998,58267500,43.419998,0.225,0.349,0.426,290.98999,291.399994,288.179993,288.899994,58641300,288.899994,1883.25,1893.699951,1858,1863.699951,4042700,1863.699951
6/12/2019,44.59,44.675999,41.799999,41.852001,75987500,41.852001,0.225,0.349,0.426,288.640015,289.26001,287.820007,288.390015,47096300,288.390015,1853.97998,1865,1844.380005,1855.319946,2678300,1855.319946
6/13/2019,42.076,42.98,41.501999,42.782001,40841500,42.782001,0.268,0.39,0.342,289.399994,289.980011,288.619995,289.579987,48945200,289.579987,1866.719971,1883.089966,1862.219971,1870.300049,2795800,1870.300049
6/14/2019,42.25,43.330002,42.080002,42.984001,37167000,42.984001,0.268,0.39,0.342,289.26001,289.929993,288.410004,289.26001,52324700,289.26001,1864,1876,1859,1869.670044,2851200,1869.670044
6/17/2019,43.096001,45.400002,42.854,45.006001,61584000,45.006001,0.268,0.39,0.342,289.519989,290.220001,289.179993,289.369995,39205700,289.369995,1876.5,1895.689941,1875.449951,1886.030029,2634300,1886.030029
6/18/2019,45.743999,46.948002,44.512001,44.948002,63579000,44.948002,0.268,0.39,0.342,291.390015,293.570007,290.98999,292.399994,85434800,292.399994,1901.349976,1921.670044,1899.790039,1901.369995,3895700,1901.369995
6/19/2019,45.021999,45.554001,44.212002,45.285999,32875500,45.285999,0.268,0.39,0.342,292.549988,293.649994,291.470001,293.059998,78674400,293.059998,1907.839966,1919.579956,1892.469971,1908.790039,2895300,1908.790039
6/20/2019,44.599998,45.380001,43.27,43.924,59317500,43.924,0.295,0.384,0.321,296.040009,296.309998,293.130005,295.859985,116570000,295.859985,1933.329956,1935.199951,1905.800049,1918.189941,3217200,1918.189941
6/21/2019,43.243999,44.436001,43.099998,44.372002,41010500,44.372002,0.295,0.384,0.321,294.130005,295.519989,293.76001,294,83309500,294,1916.099976,1925.949951,1907.579956,1911.300049,3933600,1911.300049
6/24/2019,44.647999,45.172001,44.203999,44.728001,28754000,44.728001,0.295,0.384,0.321,294.230011,294.579987,293.470001,293.640015,47582700,293.640015,1912.660034,1916.859985,1901.300049,1913.900024,2283000,1913.900024
6/25/2019,44.877998,45.068001,43.897999,43.952,30910500,43.952,0.295,0.384,0.321,293.700012,293.730011,290.640015,290.76001,82028700,290.76001,1911.839966,1916.390015,1872.420044,1878.27002,3012300,1878.27002
6/26/2019,44.062,45.445999,43.619999,43.854,42536000,43.854,0.295,0.384,0.321,291.75,292.309998,290.350006,290.470001,51584900,290.470001,1892.47998,1903.800049,1887.319946,1897.829956,2441900,1897.829956
6/27/2019,43.889999,44.580002,43.470001,44.568001,31698500,44.568001,0.296,0.384,0.321,291.309998,292.059998,290.890015,291.5,40355200,291.5,1902,1911.23999,1898.040039,1904.280029,2141700,1904.280029
6/28/2019,44.198002,45.034,44.16,44.692001,34257000,44.692001,0.296,0.384,0.321,292.579987,293.549988,292.01001,293,59350900,293,1909.099976,1912.939941,1884,1893.630005,3037400,1893.630005
7/1/2019,46.042,46.619999,45.256001,45.433998,41067000,45.433998,0.296,0.384,0.321,296.679993,296.920013,294.329987,295.660004,78705600,295.660004,1922.97998,1929.819946,1914.660034,1922.189941,3192100,1922.189941
7/2/2019,45.778,45.830002,44.444,44.91,46295000,44.91,0.296,0.384,0.321,295.609985,296.48999,294.679993,296.429993,61504500,296.429993,1919.380005,1934.790039,1906.630005,1934.310059,2645900,1934.310059
7/3/2019,47.877998,48.313999,46.902,46.98,71005500,46.98,0.332,0.345,0.324,297.179993,298.820007,297.019989,298.799988,40898900,298.799988,1935.890015,1941.589966,1930.5,1939,1690300,1939
7/5/2019,46.914001,47.09,46.16,46.619999,35328500,46.619999,0.332,0.345,0.324,297.440002,298.640015,296.01001,298.459991,51677300,298.459991,1928.599976,1945.900024,1925.300049,1942.910034,2628400,1942.910034
7/8/2019,46.248001,46.450001,45.731998,46.068001,29402500,46.068001,0.332,0.345,0.324,297.01001,298.26001,296.220001,296.820007,45841800,296.820007,1934.119995,1956,1928.25,1952.319946,2883400,1952.319946
7/9/2019,45.793999,46.200001,45.456001,46.012001,30954000,46.012001,0.332,0.345,0.324,295.540009,297.519989,295.480011,297.190002,41101300,297.190002,1947.800049,1990.01001,1943.47998,1988.300049,4345700,1988.300049
